MET: 00:00:00:061 | Thrust: 119.98 | Chamber Pres: 98.23 | Throttle: 0.00 | Total Impulse: 3.00
MET: 00:01:04:639 | Thrust: 62.22 | Chamber Pres: 99.21 | Throttle: 0.00 | Total Impulse: 3775.41
MET: 00:01:04:697 | Thrust:  6.05 | Chamber Pres: 98.23 | Throttle: 0.00 | Total Impulse: 3775.56
MET: 00:01:04:752 | Thrust: 113.68 | Chamber Pres: 96.86 | Throttle: 0.00 | Total Impulse: 3778.40
MET: 00:01:04:816 | Thrust: 199.64 | Chamber Pres: 95.11 | Throttle: 0.00 | Total Impulse: 3783.39
MET: 00:01:04:878 | Thrust: 149.03 | Chamber Pres: 92.98 | Throttle: 0.00 | Total Impulse: 3787.12
MET: 00:01:04:936 | Thrust: 47.58 | Chamber Pres: 90.49 | Throttle: 0.00 | Total Impulse: 3788.31
MET: 00:01:04:991 | Thrust: 271.23 | Chamber Pres: 87.64 | Throttle: 0.00 | Total Impulse: 3795.09
MET: 00:01:05:045 | Thrust: 345.84 | Chamber Pres: 84.45 | Throttle: 0.00 | Total Impulse: 3803.73
MET: 00:01:05:110 | Thrust: 173.53 | Chamber Pres: 80.92 | Throttle: 0.00 | Total Impulse: 3808.07
MET: 00:01:05:174 | Thrust: 168.09 | Chamber Pres: 77.07 | Throttle: 0.00 | Total Impulse: 3812.27
MET: 00:01:05:233 | Thrust: 377.35 | Chamber Pres: 80.92 | Throttle: 0.00 | Total Impulse: 3821.71
MET: 00:01:05:287 | Thrust: 315.48 | Chamber Pres: 84.45 | Throttle: 0.00 | Total Impulse: 3829.59
MET: 00:01:05:348 | Thrust: 72.17 | Chamber Pres: 87.64 | Throttle: 0.00 | Total Impulse: 3831.40
MET: 00:01:05:407 | Thrust: 161.14 | Chamber Pres: 90.49 | Throttle: 0.00 | Total Impulse: 3835.43
MET: 00:01:05:462 | Thrust: 238.36 | Chamber Pres: 92.98 | Throttle: 0.00 | Total Impulse: 3841.38
MET: 00:01:05:524 | Thrust: 149.86 | Chamber Pres: 95.11 | Throttle: 0.00 | Total Impulse: 3845.13
MET: 00:01:05:581 | Thrust:  1.00 | Chamber Pres: 96.86 | Throttle: 0.00 | Total Impulse: 3845.16
MET: 00:01:05:639 | Thrust: 88.91 | Chamber Pres: 98.23 | Throttle: 0.00 | Total Impulse: 3847.38
MET: 00:01:05:707 | Thrust: 79.56 | Chamber Pres: 99.21 | Throttle: 0.00 | Total Impulse: 3849.37
MET: 00:01:05:770 | Thrust: 23.43 | Chamber Pres: 99.80 | Throttle: 0.00 | Total Impulse: 3849.95
MET: 00:01:05:825 | Thrust:  0.00 | Chamber Pres: 100.00 | Throttle: 0.00 | Total Impulse: 3849.95
MET: 00:01:05:888 | Thrust: 34.81 | Chamber Pres: 99.80 | Throttle: 0.00 | Total Impulse: 3850.82
MET: 00:01:05:945 | Thrust: 75.80 | Chamber Pres: 99.21 | Throttle: 0.00 | Total Impulse: 3852.72
MET: 00:01:06:011 | Thrust: 47.23 | Chamber Pres: 98.23 | Throttle: 0.00 | Total Impulse: 3853.90
MET: 00:01:06:079 | Thrust: 67.60 | Chamber Pres: 96.86 | Throttle: 0.00 | Total Impulse: 3855.59
MET: 00:01:06:136 | Thrust: 191.42 | Chamber Pres: 95.11 | Throttle: 0.00 | Total Impulse: 3860.38
MET: 00:01:06:192 | Thrust: 205.01 | Chamber Pres: 92.98 | Throttle: 0.00 | Total Impulse: 3865.50
MET: 00:01:06:255 | Thrust: 51.04 | Chamber Pres: 90.49 | Throttle: 0.00 | Total Impulse: 3866.78
MET: 00:01:06:321 | Thrust: 195.54 | Chamber Pres: 87.64 | Throttle: 0.00 | Total Impulse: 3871.66
MET: 00:01:06:390 | Thrust: 359.05 | Chamber Pres: 84.45 | Throttle: 0.00 | Total Impulse: 3880.64
MET: 00:01:06:450 | Thrust: 287.72 | Chamber Pres: 80.92 | Throttle: 0.00 | Total Impulse: 3887.83
MET: 00:01:06:509 | Thrust: 16.68 | Chamber Pres: 77.07 | Throttle: 0.00 | Total Impulse: 3888.25
MET: 00:01:06:565 | Thrust: 307.95 | Chamber Pres: 80.92 | Throttle: 0.00 | Total Impulse: 3895.95
MET: 00:01:06:625 | Thrust: 356.04 | Chamber Pres: 84.45 | Throttle: 0.00 | Total Impulse: 3904.85
MET: 00:01:06:687 | Thrust: 175.78 | Chamber Pres: 87.64 | Throttle: 0.00 | Total Impulse: 3909.24
MET: 00:01:06:750 | Thrust: 71.75 | Chamber Pres: 90.49 | Throttle: 0.00 | Total Impulse: 3911.04
MET: 00:01:06:817 | Thrust: 213.87 | Chamber Pres: 92.98 | Throttle: 0.00 | Total Impulse: 3916.39
MET: 00:01:06:880 | Thrust: 186.48 | Chamber Pres: 95.11 | Throttle: 0.00 | Total Impulse: 3921.05
MET: 00:01:06:936 | Thrust: 56.41 | Chamber Pres: 96.86 | Throttle: 0.00 | Total Impulse: 3922.46
MET: 00:01:06:991 | Thrust: 55.45 | Chamber Pres: 98.23 | Throttle: 0.00 | Total Impulse: 3923.84
MET: 00:01:07:054 | Thrust: 77.52 | Chamber Pres: 99.21 | Throttle: 0.00 | Total Impulse: 3925.78
MET: 00:01:07:110 | Thrust: 33.22 | Chamber Pres: 99.80 | Throttle: 0.00 | Total Impulse: 3926.61
MET: 00:01:07:175 | Thrust: -0.00 | Chamber Pres: 100.00 | Throttle: 0.00 | Total Impulse: 3926.61
MET: 00:01:07:239 | Thrust: 25.82 | Chamber Pres: 99.80 | Throttle: 0.00 | Total Impulse: 3927.26
MET: 00:01:07:301 | Thrust: 79.97 | Chamber Pres: 99.21 | Throttle: 0.00 | Total Impulse: 3929.26
MET: 00:01:07:359 | Thrust: 82.55 | Chamber Pres: 98.23 | Throttle: 0.00 | Total Impulse: 3931.32
MET: 00:01:07:418 | Thrust: 13.13 | Chamber Pres: 96.86 | Throttle: 0.00 | Total Impulse: 3931.65
MET: 00:01:07:482 | Thrust: 159.46 | Chamber Pres: 95.11 | Throttle: 0.00 | Total Impulse: 3935.64
MET: 00:01:07:548 | Thrust: 235.56 | Chamber Pres: 92.98 | Throttle: 0.00 | Total Impulse: 3941.52
MET: 00:01:07:602 | Thrust: 143.32 | Chamber Pres: 90.49 | Throttle: 0.00 | Total Impulse: 3945.11
MET: 00:01:07:665 | Thrust: 95.59 | Chamber Pres: 87.64 | Throttle: 0.00 | Total Impulse: 3947.50
MET: 00:01:07:727 | Thrust: 327.71 | Chamber Pres: 84.45 | Throttle: 0.00 | Total Impulse: 3955.69
MET: 00:01:07:783 | Thrust: 366.21 | Chamber Pres: 80.92 | Throttle: 0.00 | Total Impulse: 3964.85
MET: 00:01:07:837 | Thrust: 136.79 | Chamber Pres: 77.07 | Throttle: 0.00 | Total Impulse: 3968.27
MET: 00:01:07:895 | Thrust: 200.34 | Chamber Pres: 80.92 | Throttle: 0.00 | Total Impulse: 3973.27
MET: 00:01:07:951 | Thrust: 352.42 | Chamber Pres: 84.45 | Throttle: 0.00 | Total Impulse: 3982.08
MET: 00:01:08:007 | Thrust: 257.59 | Chamber Pres: 87.64 | Throttle: 0.00 | Total Impulse: 3988.52
MET: 00:01:08:070 | Thrust: 26.53 | Chamber Pres: 90.49 | Throttle: 0.00 | Total Impulse: 3989.19
MET: 00:01:08:126 | Thrust: 162.85 | Chamber Pres: 92.98 | Throttle: 0.00 | Total Impulse: 3993.26
MET: 00:01:08:191 | Thrust: 199.98 | Chamber Pres: 95.11 | Throttle: 0.00 | Total Impulse: 3998.26
MET: 00:01:08:254 | Thrust: 104.82 | Chamber Pres: 96.86 | Throttle: 0.00 | Total Impulse: 4000.88
MET: 00:01:08:317 | Thrust: 15.12 | Chamber Pres: 98.23 | Throttle: 0.00 | Total Impulse: 4001.26
MET: 00:01:08:375 | Thrust: 65.86 | Chamber Pres: 99.21 | Throttle: 0.00 | Total Impulse: 4002.90
MET: 00:01:08:432 | Thrust: 38.88 | Chamber Pres: 99.80 | Throttle: 0.00 | Total Impulse: 4003.88
MET: 00:01:08:495 | Thrust: -0.00 | Chamber Pres: 100.00 | Throttle: 0.00 | Total Impulse: 4003.88
MET: 00:01:08:555 | Thrust: 13.62 | Chamber Pres: 99.80 | Throttle: 0.00 | Total Impulse: 4004.22
MET: 00:01:08:624 | Thrust: 74.22 | Chamber Pres: 99.21 | Throttle: 0.00 | Total Impulse: 4006.07
MET: 00:01:08:682 | Thrust: 107.62 | Chamber Pres: 98.23 | Throttle: 0.00 | Total Impulse: 4008.76
MET: 00:01:08:740 | Thrust: 42.98 | Chamber Pres: 96.86 | Throttle: 0.00 | Total Impulse: 4009.84
MET: 00:01:08:805 | Thrust: 107.72 | Chamber Pres: 95.11 | Throttle: 0.00 | Total Impulse: 4012.53
MET: 00:01:08:864 | Thrust: 236.88 | Chamber Pres: 92.98 | Throttle: 0.00 | Total Impulse: 4018.45
MET: 00:01:08:930 | Thrust: 217.83 | Chamber Pres: 90.49 | Throttle: 0.00 | Total Impulse: 4023.90
MET: 00:01:08:991 | Thrust: 16.22 | Chamber Pres: 87.64 | Throttle: 0.00 | Total Impulse: 4024.30
MET: 00:01:09:052 | Thrust: 255.73 | Chamber Pres: 84.45 | Throttle: 0.00 | Total Impulse: 4030.70
MET: 00:01:09:112 | Thrust: 399.28 | Chamber Pres: 80.92 | Throttle: 0.00 | Total Impulse: 4040.68
MET: 00:01:09:171 | Thrust: 273.30 | Chamber Pres: 77.07 | Throttle: 0.00 | Total Impulse: 4047.51
MET: 00:01:09:229 | Thrust: 67.88 | Chamber Pres: 80.92 | Throttle: 0.00 | Total Impulse: 4049.21
MET: 00:01:09:293 | Thrust: 305.09 | Chamber Pres: 84.45 | Throttle: 0.00 | Total Impulse: 4056.83
MET: 00:01:09:363 | Thrust: 307.44 | Chamber Pres: 87.64 | Throttle: 0.00 | Total Impulse: 4064.52
MET: 00:01:09:422 | Thrust: 121.53 | Chamber Pres: 90.49 | Throttle: 0.00 | Total Impulse: 4067.56
MET: 00:01:09:484 | Thrust: 91.63 | Chamber Pres: 92.98 | Throttle: 0.00 | Total Impulse: 4069.85
MET: 00:01:09:543 | Thrust: 188.66 | Chamber Pres: 95.11 | Throttle: 0.00 | Total Impulse: 4074.57
MET: 00:01:09:602 | Thrust: 140.23 | Chamber Pres: 96.86 | Throttle: 0.00 | Total Impulse: 4078.07
MET: 00:01:09:664 | Thrust: 27.09 | Chamber Pres: 98.23 | Throttle: 0.00 | Total Impulse: 4078.75
MET: 00:01:09:721 | Thrust: 46.02 | Chamber Pres: 99.21 | Throttle: 0.00 | Total Impulse: 4079.90
MET: 00:01:09:785 | Thrust: 39.73 | Chamber Pres: 99.80 | Throttle: 0.00 | Total Impulse: 4080.89
MET: 00:01:09:844 | Thrust: -0.00 | Chamber Pres: 100.00 | Throttle: 0.00 | Total Impulse: 4080.89
MET: 00:01:09:902 | Thrust:  0.26 | Chamber Pres: 99.80 | Throttle: 0.00 | Total Impulse: 4080.90
MET: 00:01:09:965 | Thrust: 59.26 | Chamber Pres: 99.21 | Throttle: 0.00 | Total Impulse: 4082.38
MET: 00:01:10:029 | Thrust: 119.35 | Chamber Pres: 98.23 | Throttle: 0.00 | Total Impulse: 4085.37
MET: 00:01:10:093 | Thrust: 93.74 | Chamber Pres: 96.86 | Throttle: 0.00 | Total Impulse: 4087.71
MET: 00:01:10:161 | Thrust: 42.61 | Chamber Pres: 95.11 | Throttle: 0.00 | Total Impulse: 4088.77
MET: 00:01:10:217 | Thrust: 208.83 | Chamber Pres: 92.98 | Throttle: 0.00 | Total Impulse: 4093.99
MET: 00:01:10:275 | Thrust: 265.31 | Chamber Pres: 90.49 | Throttle: 0.00 | Total Impulse: 4100.63
MET: 00:01:10:335 | Thrust: 126.02 | Chamber Pres: 87.64 | Throttle: 0.00 | Total Impulse: 4103.78
MET: 00:01:10:401 | Thrust: 152.01 | Chamber Pres: 84.45 | Throttle: 0.00 | Total Impulse: 4107.58
MET: 00:01:10:465 | Thrust: 382.82 | Chamber Pres: 80.92 | Throttle: 0.00 | Total Impulse: 4117.15
MET: 00:01:10:526 | Thrust: 375.90 | Chamber Pres: 77.07 | Throttle: 0.00 | Total Impulse: 4126.55
MET: 00:01:10:585 | Thrust: 73.00 | Chamber Pres: 80.92 | Throttle: 0.00 | Total Impulse: 4128.37
MET: 00:01:10:640 | Thrust: 219.91 | Chamber Pres: 84.45 | Throttle: 0.00 | Total Impulse: 4133.87
MET: 00:01:10:706 | Thrust: 319.15 | Chamber Pres: 87.64 | Throttle: 0.00 | Total Impulse: 4141.85
MET: 00:01:10:762 | Thrust: 201.45 | Chamber Pres: 90.49 | Throttle: 0.00 | Total Impulse: 4146.88
MET: 00:01:10:827 | Thrust:  9.04 | Chamber Pres: 92.98 | Throttle: 0.00 | Total Impulse: 4147.11
MET: 00:01:10:888 | Thrust: 153.94 | Chamber Pres: 95.11 | Throttle: 0.00 | Total Impulse: 4150.96
MET: 00:01:10:943 | Thrust: 158.24 | Chamber Pres: 96.86 | Throttle: 0.00 | Total Impulse: 4154.92
MET: 00:01:11:002 | Thrust: 65.94 | Chamber Pres: 98.23 | Throttle: 0.00 | Total Impulse: 4156.56
MET: 00:01:11:058 | Thrust: 20.48 | Chamber Pres: 99.21 | Throttle: 0.00 | Total Impulse: 4157.08
MET: 00:01:11:113 | Thrust: 35.64 | Chamber Pres: 99.80 | Throttle: 0.00 | Total Impulse: 4157.97
MET: 00:01:11:168 | Thrust: -0.00 | Chamber Pres: 100.00 | Throttle: 0.00 | Total Impulse: 4157.97
MET: 00:01:11:231 | Thrust: 14.11 | Chamber Pres: 99.80 | Throttle: 0.00 | Total Impulse: 4158.32
MET: 00:01:11:293 | Thrust: 36.95 | Chamber Pres: 99.21 | Throttle: 0.00 | Total Impulse: 4159.24
MET: 00:01:11:352 | Thrust: 116.27 | Chamber Pres: 98.23 | Throttle: 0.00 | Total Impulse: 4162.15
MET: 00:01:11:407 | Thrust: 132.88 | Chamber Pres: 96.86 | Throttle: 0.00 | Total Impulse: 4165.47
MET: 00:01:11:464 | Thrust: 27.78 | Chamber Pres: 95.11 | Throttle: 0.00 | Total Impulse: 4166.17
MET: 00:01:11:526 | Thrust: 154.86 | Chamber Pres: 92.98 | Throttle: 0.00 | Total Impulse: 4170.04
MET: 00:01:11:587 | Thrust: 279.88 | Chamber Pres: 90.49 | Throttle: 0.00 | Total Impulse: 4177.04
MET: 00:01:11:643 | Thrust: 220.18 | Chamber Pres: 87.64 | Throttle: 0.00 | Total Impulse: 4182.54
MET: 00:01:11:709 | Thrust: 29.44 | Chamber Pres: 84.45 | Throttle: 0.00 | Total Impulse: 4183.28
MET: 00:01:11:776 | Thrust: 318.87 | Chamber Pres: 80.92 | Throttle: 0.00 | Total Impulse: 4191.25
MET: 00:01:11:841 | Thrust: 431.87 | Chamber Pres: 77.07 | Throttle: 0.00 | Total Impulse: 4202.04
MET: 00:01:11:903 | Thrust: 204.83 | Chamber Pres: 80.92 | Throttle: 0.00 | Total Impulse: 4207.17
MET: 00:01:11:966 | Thrust: 107.46 | Chamber Pres: 84.45 | Throttle: 0.00 | Total Impulse: 4209.85
MET: 00:01:12:029 | Thrust: 291.27 | Chamber Pres: 87.64 | Throttle: 0.00 | Total Impulse: 4217.13
MET: 00:01:12:087 | Thrust: 256.38 | Chamber Pres: 90.49 | Throttle: 0.00 | Total Impulse: 4223.54
MET: 00:01:12:147 | Thrust: 74.67 | Chamber Pres: 92.98 | Throttle: 0.00 | Total Impulse: 4225.41
MET: 00:01:12:208 | Thrust: 100.13 | Chamber Pres: 95.11 | Throttle: 0.00 | Total Impulse: 4227.91
MET: 00:01:12:265 | Thrust: 156.63 | Chamber Pres: 96.86 | Throttle: 0.00 | Total Impulse: 4231.83
MET: 00:01:12:322 | Thrust: 96.61 | Chamber Pres: 98.23 | Throttle: 0.00 | Total Impulse: 4234.24
MET: 00:01:12:375 | Thrust:  7.60 | Chamber Pres: 99.21 | Throttle: 0.00 | Total Impulse: 4234.43
MET: 00:01:12:445 | Thrust: 27.14 | Chamber Pres: 99.80 | Throttle: 0.00 | Total Impulse: 4235.11
MET: 00:01:12:498 | Thrust: -0.00 | Chamber Pres: 100.00 | Throttle: 0.00 | Total Impulse: 4235.11
MET: 00:01:12:551 | Thrust: 26.21 | Chamber Pres: 99.80 | Throttle: 0.00 | Total Impulse: 4235.77
MET: 00:01:12:608 | Thrust: 10.06 | Chamber Pres: 99.21 | Throttle: 0.00 | Total Impulse: 4236.02
MET: 00:01:12:677 | Thrust: 98.77 | Chamber Pres: 98.23 | Throttle: 0.00 | Total Impulse: 4238.49
MET: 00:01:12:737 | Thrust: 155.54 | Chamber Pres: 96.86 | Throttle: 0.00 | Total Impulse: 4242.38
MET: 00:01:12:791 | Thrust: 94.72 | Chamber Pres: 95.11 | Throttle: 0.00 | Total Impulse: 4244.75
MET: 00:01:12:846 | Thrust: 81.69 | Chamber Pres: 92.98 | Throttle: 0.00 | Total Impulse: 4246.79
MET: 00:01:12:911 | Thrust: 259.74 | Chamber Pres: 90.49 | Throttle: 0.00 | Total Impulse: 4253.28
MET: 00:01:12:976 | Thrust: 287.03 | Chamber Pres: 87.64 | Throttle: 0.00 | Total Impulse: 4260.46
MET: 00:01:13:043 | Thrust: 96.78 | Chamber Pres: 84.45 | Throttle: 0.00 | Total Impulse: 4262.88
MET: 00:01:13:104 | Thrust: 215.36 | Chamber Pres: 80.92 | Throttle: 0.00 | Total Impulse: 4268.26
MET: 00:01:13:159 | Thrust: 434.27 | Chamber Pres: 77.07 | Throttle: 0.00 | Total Impulse: 4279.12
MET: 00:01:13:217 | Thrust: 311.24 | Chamber Pres: 80.92 | Throttle: 0.00 | Total Impulse: 4286.90
MET: 00:01:13:280 | Thrust: 18.33 | Chamber Pres: 84.45 | Throttle: 0.00 | Total Impulse: 4287.36
MET: 00:01:13:338 | Thrust: 227.26 | Chamber Pres: 87.64 | Throttle: 0.00 | Total Impulse: 4293.04
MET: 00:01:13:404 | Thrust: 279.50 | Chamber Pres: 90.49 | Throttle: 0.00 | Total Impulse: 4300.02
MET: 00:01:13:461 | Thrust: 149.12 | Chamber Pres: 92.98 | Throttle: 0.00 | Total Impulse: 4303.75
MET: 00:01:13:525 | Thrust: 33.89 | Chamber Pres: 95.11 | Throttle: 0.00 | Total Impulse: 4304.60
MET: 00:01:13:591 | Thrust: 135.58 | Chamber Pres: 96.86 | Throttle: 0.00 | Total Impulse: 4307.99
MET: 00:01:13:652 | Thrust: 115.30 | Chamber Pres: 98.23 | Throttle: 0.00 | Total Impulse: 4310.87
MET: 00:01:13:711 | Thrust: 34.74 | Chamber Pres: 99.21 | Throttle: 0.00 | Total Impulse: 4311.74
MET: 00:01:13:774 | Thrust: 15.26 | Chamber Pres: 99.80 | Throttle: 0.00 | Total Impulse: 4312.12
MET: 00:01:13:833 | Thrust: -0.00 | Chamber Pres: 100.00 | Throttle: 0.00 | Total Impulse: 4312.12
MET: 00:01:13:890 | Thrust: 35.06 | Chamber Pres: 99.80 | Throttle: 0.00 | Total Impulse: 4313.00
MET: 00:01:13:954 | Thrust: 18.08 | Chamber Pres: 99.21 | Throttle: 0.00 | Total Impulse: 4313.45
MET: 00:01:14:014 | Thrust: 69.01 | Chamber Pres: 98.23 | Throttle: 0.00 | Total Impulse: 4315.18
MET: 00:01:14:075 | Thrust: 158.90 | Chamber Pres: 96.86 | Throttle: 0.00 | Total Impulse: 4319.15
MET: 00:01:14:134 | Thrust: 149.92 | Chamber Pres: 95.11 | Throttle: 0.00 | Total Impulse: 4322.90
MET: 00:01:14:188 | Thrust:  1.62 | Chamber Pres: 92.98 | Throttle: 0.00 | Total Impulse: 4322.94
MET: 00:01:14:244 | Thrust: 207.37 | Chamber Pres: 90.49 | Throttle: 0.00 | Total Impulse: 4328.12
MET: 00:01:14:310 | Thrust: 318.28 | Chamber Pres: 87.64 | Throttle: 0.00 | Total Impulse: 4336.08
MET: 00:01:14:374 | Thrust: 210.99 | Chamber Pres: 84.45 | Throttle: 0.00 | Total Impulse: 4341.35
MET: 00:01:14:440 | Thrust: 85.13 | Chamber Pres: 80.92 | Throttle: 0.00 | Total Impulse: 4343.48
MET: 00:01:14:497 | Thrust: 382.79 | Chamber Pres: 77.07 | Throttle: 0.00 | Total Impulse: 4353.05
MET: 00:01:14:551 | Thrust: 379.05 | Chamber Pres: 80.92 | Throttle: 0.00 | Total Impulse: 4362.53
MET: 00:01:14:612 | Thrust: 141.85 | Chamber Pres: 84.45 | Throttle: 0.00 | Total Impulse: 4366.07
MET: 00:01:14:677 | Thrust: 135.05 | Chamber Pres: 87.64 | Throttle: 0.00 | Total Impulse: 4369.45
MET: 00:01:14:731 | Thrust: 267.95 | Chamber Pres: 90.49 | Throttle: 0.00 | Total Impulse: 4376.15
MET: 00:01:14:790 | Thrust: 205.07 | Chamber Pres: 92.98 | Throttle: 0.00 | Total Impulse: 4381.28
MET: 00:01:14:853 | Thrust: 36.55 | Chamber Pres: 95.11 | Throttle: 0.00 | Total Impulse: 4382.19
MET: 00:01:14:913 | Thrust: 97.71 | Chamber Pres: 96.86 | Throttle: 0.00 | Total Impulse: 4384.63
MET: 00:01:14:968 | Thrust: 119.68 | Chamber Pres: 98.23 | Throttle: 0.00 | Total Impulse: 4387.62
MET: 00:01:15:027 | Thrust: 57.57 | Chamber Pres: 99.21 | Throttle: 0.00 | Total Impulse: 4389.06
MET: 00:01:15:085 | Thrust:  1.50 | Chamber Pres: 99.80 | Throttle: 0.00 | Total Impulse: 4389.10
MET: 00:01:15:143 | Thrust: -0.00 | Chamber Pres: 100.00 | Throttle: 0.00 | Total Impulse: 4389.10
MET: 00:01:15:198 | Thrust: 39.56 | Chamber Pres: 99.80 | Throttle: 0.00 | Total Impulse: 4390.09
MET: 00:01:15:252 | Thrust: 43.98 | Chamber Pres: 99.21 | Throttle: 0.00 | Total Impulse: 4391.19
MET: 00:01:15:314 | Thrust: 30.70 | Chamber Pres: 98.23 | Throttle: 0.00 | Total Impulse: 4391.96
MET: 00:01:15:370 | Thrust: 142.55 | Chamber Pres: 96.86 | Throttle: 0.00 | Total Impulse: 4395.52
MET: 00:01:15:426 | Thrust: 186.52 | Chamber Pres: 95.11 | Throttle: 0.00 | Total Impulse: 4400.18
MET: 00:01:15:489 | Thrust: 84.73 | Chamber Pres: 92.98 | Throttle: 0.00 | Total Impulse: 4402.30
MET: 00:01:15:552 | Thrust: 129.27 | Chamber Pres: 90.49 | Throttle: 0.00 | Total Impulse: 4405.53
MET: 00:01:15:612 | Thrust: 310.04 | Chamber Pres: 87.64 | Throttle: 0.00 | Total Impulse: 4413.29
MET: 00:01:15:672 | Thrust: 299.04 | Chamber Pres: 84.45 | Throttle: 0.00 | Total Impulse: 4420.76
MET: 00:01:15:729 | Thrust: 55.65 | Chamber Pres: 80.92 | Throttle: 0.00 | Total Impulse: 4422.15
MET: 00:01:15:791 | Thrust: 283.83 | Chamber Pres: 77.07 | Throttle: 0.00 | Total Impulse: 4429.25
MET: 00:01:15:855 | Thrust: 399.83 | Chamber Pres: 80.92 | Throttle: 0.00 | Total Impulse: 4439.24
MET: 00:01:15:921 | Thrust: 247.77 | Chamber Pres: 84.45 | Throttle: 0.00 | Total Impulse: 4445.44
MET: 00:01:15:982 | Thrust: 26.10 | Chamber Pres: 87.64 | Throttle: 0.00 | Total Impulse: 4446.09
MET: 00:01:16:043 | Thrust: 223.17 | Chamber Pres: 90.49 | Throttle: 0.00 | Total Impulse: 4451.67
MET: 00:01:16:099 | Thrust: 235.58 | Chamber Pres: 92.98 | Throttle: 0.00 | Total Impulse: 4457.56
MET: 00:01:16:162 | Thrust: 102.46 | Chamber Pres: 95.11 | Throttle: 0.00 | Total Impulse: 4460.12
MET: 00:01:16:227 | Thrust: 47.72 | Chamber Pres: 96.86 | Throttle: 0.00 | Total Impulse: 4461.31
MET: 00:01:16:289 | Thrust: 109.21 | Chamber Pres: 98.23 | Throttle: 0.00 | Total Impulse: 4464.04
MET: 00:01:16:354 | Thrust: 73.26 | Chamber Pres: 99.21 | Throttle: 0.00 | Total Impulse: 4465.88
MET: 00:01:16:415 | Thrust: 12.45 | Chamber Pres: 99.80 | Throttle: 0.00 | Total Impulse: 4466.19
MET: 00:01:16:470 | Thrust: -0.00 | Chamber Pres: 100.00 | Throttle: 0.00 | Total Impulse: 4466.19
MET: 00:01:16:528 | Thrust: 39.15 | Chamber Pres: 99.80 | Throttle: 0.00 | Total Impulse: 4467.17
MET: 00:01:16:587 | Thrust: 64.42 | Chamber Pres: 99.21 | Throttle: 0.00 | Total Impulse: 4468.78
MET: 00:01:16:652 | Thrust: 11.43 | Chamber Pres: 98.23 | Throttle: 0.00 | Total Impulse: 4469.06
MET: 00:01:16:717 | Thrust: 108.51 | Chamber Pres: 96.86 | Throttle: 0.00 | Total Impulse: 4471.77
MET: 00:01:16:777 | Thrust: 199.98 | Chamber Pres: 95.11 | Throttle: 0.00 | Total Impulse: 4476.77
MET: 00:01:16:832 | Thrust: 157.32 | Chamber Pres: 92.98 | Throttle: 0.00 | Total Impulse: 4480.71
MET: 00:01:16:899 | Thrust: 35.14 | Chamber Pres: 90.49 | Throttle: 0.00 | Total Impulse: 4481.59
MET: 00:01:16:960 | Thrust: 263.34 | Chamber Pres: 87.64 | Throttle: 0.00 | Total Impulse: 4488.17
MET: 00:01:17:025 | Thrust: 349.98 | Chamber Pres: 84.45 | Throttle: 0.00 | Total Impulse: 4496.92
MET: 00:01:17:089 | Thrust: 189.53 | Chamber Pres: 80.92 | Throttle: 0.00 | Total Impulse: 4501.66
MET: 00:01:17:147 | Thrust: 149.66 | Chamber Pres: 77.07 | Throttle: 0.00 | Total Impulse: 4505.40
MET: 00:01:17:201 | Thrust: 371.01 | Chamber Pres: 80.92 | Throttle: 0.00 | Total Impulse: 4514.67
MET: 00:01:17:263 | Thrust: 322.95 | Chamber Pres: 84.45 | Throttle: 0.00 | Total Impulse: 4522.75
MET: 00:01:17:326 | Thrust: 86.10 | Chamber Pres: 87.64 | Throttle: 0.00 | Total Impulse: 4524.90
MET: 00:01:17:381 | Thrust: 150.69 | Chamber Pres: 90.49 | Throttle: 0.00 | Total Impulse: 4528.67
MET: 00:01:17:436 | Thrust: 236.87 | Chamber Pres: 92.98 | Throttle: 0.00 | Total Impulse: 4534.59
MET: 00:01:17:492 | Thrust: 155.65 | Chamber Pres: 95.11 | Throttle: 0.00 | Total Impulse: 4538.48
MET: 00:01:17:547 | Thrust:  8.19 | Chamber Pres: 96.86 | Throttle: 0.00 | Total Impulse: 4538.69
MET: 00:01:17:605 | Thrust: 85.20 | Chamber Pres: 98.23 | Throttle: 0.00 | Total Impulse: 4540.81
MET: 00:01:17:663 | Thrust: 79.86 | Chamber Pres: 99.21 | Throttle: 0.00 | Total Impulse: 4542.81
MET: 00:01:17:727 | Thrust: 24.86 | Chamber Pres: 99.80 | Throttle: 0.00 | Total Impulse: 4543.43
MET: 00:01:17:791 | Thrust: -0.00 | Chamber Pres: 100.00 | Throttle: 0.00 | Total Impulse: 4543.43
MET: 00:01:17:853 | Thrust: 33.89 | Chamber Pres: 99.80 | Throttle: 0.00 | Total Impulse: 4544.28
MET: 00:01:17:912 | Thrust: 76.87 | Chamber Pres: 99.21 | Throttle: 0.00 | Total Impulse: 4546.20
MET: 00:01:17:967 | Thrust: 52.14 | Chamber Pres: 98.23 | Throttle: 0.00 | Total Impulse: 4547.51
MET: 00:01:18:029 | Thrust: 61.02 | Chamber Pres: 96.86 | Throttle: 0.00 | Total Impulse: 4549.03
MET: 00:01:18:094 | Thrust: 188.63 | Chamber Pres: 95.11 | Throttle: 0.00 | Total Impulse: 4553.75
